stem,n_gt_edges,row2_pred_P,row2_pred_R,row2_pred_F1,row2_pred_TA,row2_pred_npred,row2_gtmask_P,row2_gtmask_R,row2_gtmask_F1,row2_gtmask_TA,row2_gtmask_npred,row3_pred_P,row3_pred_R,row3_pred_F1,row3_pred_TA,row3_pred_npred
15193,13,0.8666666666666667,1.0,0.9285714285714286,0.6923076923076923,15,0.8666666666666667,1.0,0.9285714285714286,0.6923076923076923,15,1.0,1.0,1.0,1.0,13
149,15,0.6521739130434783,1.0,0.7894736842105263,0.8,23,0.6521739130434783,1.0,0.7894736842105263,0.8,23,1.0,1.0,1.0,1.0,15
15957,8,0.8,1.0,0.888888888888889,0.75,10,0.8,1.0,0.888888888888889,0.75,10,1.0,1.0,1.0,1.0,8
5170,10,0.9090909090909091,1.0,0.9523809523809523,0.8,11,0.9090909090909091,1.0,0.9523809523809523,0.8,11,1.0,1.0,1.0,1.0,10
3705,17,0.85,1.0,0.9189189189189189,0.6470588235294118,20,0.85,1.0,0.9189189189189189,0.6470588235294118,20,1.0,1.0,1.0,1.0,17
3635,11,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,1.0,1.0,1.0,1.0,11
13267,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
12175,13,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,1.0,1.0,1.0,1.0,13
14199,13,0.9285714285714286,1.0,0.962962962962963,0.6923076923076923,14,0.9285714285714286,1.0,0.962962962962963,0.6923076923076923,14,1.0,0.9230769230769231,0.9600000000000001,1.0,12
5794,8,0.7272727272727273,1.0,0.8421052631578948,0.75,11,0.7272727272727273,1.0,0.8421052631578948,0.75,11,1.0,1.0,1.0,1.0,8
11638,9,0.9,1.0,0.9473684210526316,0.5555555555555556,10,0.9,1.0,0.9473684210526316,0.5555555555555556,10,1.0,0.8888888888888888,0.9411764705882353,1.0,8
4706,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,1.0,13
8134,12,0.8,1.0,0.888888888888889,0.8333333333333334,15,0.8,1.0,0.888888888888889,0.8333333333333334,15,1.0,1.0,1.0,1.0,12
3812,6,0.75,1.0,0.8571428571428571,0.6666666666666666,8,0.75,1.0,0.8571428571428571,0.6666666666666666,8,1.0,1.0,1.0,1.0,6
4387,12,0.9230769230769231,1.0,0.9600000000000001,0.5,13,0.9230769230769231,1.0,0.9600000000000001,0.5,13,1.0,1.0,1.0,1.0,12
8106,14,0.7777777777777778,1.0,0.8750000000000001,0.7857142857142857,18,0.7777777777777778,1.0,0.8750000000000001,0.7857142857142857,18,1.0,1.0,1.0,1.0,14
7570,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
8367,21,0.875,1.0,0.9333333333333333,0.7142857142857143,24,0.9130434782608695,1.0,0.9545454545454545,0.7142857142857143,23,1.0,1.0,1.0,1.0,21
6949,8,0.8,1.0,0.888888888888889,0.75,10,0.8,1.0,0.888888888888889,0.75,10,1.0,1.0,1.0,1.0,8
14982,19,0.7307692307692307,1.0,0.8444444444444443,0.631578947368421,26,0.7307692307692307,1.0,0.8444444444444443,0.631578947368421,26,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,19
6103,13,0.9285714285714286,1.0,0.962962962962963,0.6923076923076923,14,0.9285714285714286,1.0,0.962962962962963,0.6923076923076923,14,1.0,1.0,1.0,1.0,13
11700,6,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,7,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,7,1.0,1.0,1.0,1.0,6
3190,10,0.7692307692307693,1.0,0.8695652173913044,0.6,13,0.7692307692307693,1.0,0.8695652173913044,0.6,13,1.0,1.0,1.0,1.0,10
10300,8,0.7272727272727273,1.0,0.8421052631578948,0.75,11,0.7272727272727273,1.0,0.8421052631578948,0.75,11,1.0,1.0,1.0,1.0,8
1995,15,0.75,1.0,0.8571428571428571,0.6666666666666666,20,0.75,1.0,0.8571428571428571,0.6666666666666666,20,1.0,1.0,1.0,1.0,15
3337,21,0.8076923076923077,1.0,0.8936170212765957,0.7142857142857143,26,0.8076923076923077,1.0,0.8936170212765957,0.7142857142857143,26,1.0,1.0,1.0,1.0,21
14298,12,0.8,1.0,0.888888888888889,0.75,15,0.8,1.0,0.888888888888889,0.75,15,1.0,1.0,1.0,1.0,12
1295,24,0.8888888888888888,1.0,0.9411764705882353,0.7083333333333334,27,0.8888888888888888,1.0,0.9411764705882353,0.7083333333333334,27,1.0,0.9583333333333334,0.9787234042553191,1.0,23
962,15,1.0,1.0,1.0,0.6666666666666666,15,1.0,1.0,1.0,0.6666666666666666,15,1.0,1.0,1.0,1.0,15
14080,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
11690,14,0.5384615384615384,1.0,0.7000000000000001,0.7857142857142857,26,0.5384615384615384,1.0,0.7000000000000001,0.7857142857142857,26,1.0,1.0,1.0,1.0,14
10260,13,0.8666666666666667,1.0,0.9285714285714286,0.6923076923076923,15,0.8666666666666667,1.0,0.9285714285714286,0.6923076923076923,15,1.0,1.0,1.0,1.0,13
6658,7,1.0,1.0,1.0,0.8571428571428571,7,1.0,1.0,1.0,0.8571428571428571,7,1.0,1.0,1.0,1.0,7
5410,12,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,14,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,14,1.0,1.0,1.0,1.0,12
10227,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,1.0,7
1120,11,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,1.0,1.0,1.0,1.0,11
5340,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,1.0,9
11135,11,0.7857142857142857,1.0,0.88,0.8181818181818182,14,0.7857142857142857,1.0,0.88,0.8181818181818182,14,1.0,1.0,1.0,1.0,11
12655,12,0.9230769230769231,1.0,0.9600000000000001,0.6666666666666666,13,0.9230769230769231,1.0,0.9600000000000001,0.6666666666666666,13,1.0,1.0,1.0,1.0,12
10033,11,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,1.0,1.0,1.0,1.0,11
2668,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,1.0,11
8213,8,0.8,1.0,0.888888888888889,0.875,10,0.8,1.0,0.888888888888889,0.875,10,1.0,1.0,1.0,1.0,8
10321,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,1.0,7
7376,10,1.0,1.0,1.0,0.9,10,1.0,1.0,1.0,0.9,10,1.0,1.0,1.0,1.0,10
2660,15,0.9375,1.0,0.967741935483871,0.7333333333333333,16,0.9375,1.0,0.967741935483871,0.7333333333333333,16,0.9375,1.0,0.967741935483871,1.0,16
9504,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
11132,18,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,19,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,19,1.0,1.0,1.0,1.0,18
12294,11,1.0,1.0,1.0,0.8181818181818182,11,1.0,1.0,1.0,0.8181818181818182,11,1.0,1.0,1.0,1.0,11
2151,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,1.0,9
5459,7,0.5384615384615384,1.0,0.7000000000000001,0.8571428571428571,13,0.5384615384615384,1.0,0.7000000000000001,0.8571428571428571,13,1.0,1.0,1.0,1.0,7
14051,14,0.9333333333333333,1.0,0.9655172413793104,0.6428571428571429,15,0.9333333333333333,1.0,0.9655172413793104,0.6428571428571429,15,1.0,0.9285714285714286,0.962962962962963,1.0,13
12455,10,0.9090909090909091,1.0,0.9523809523809523,0.7,11,0.9090909090909091,1.0,0.9523809523809523,0.7,11,1.0,1.0,1.0,1.0,10
8066,12,0.9230769230769231,1.0,0.9600000000000001,0.75,13,0.9230769230769231,1.0,0.9600000000000001,0.75,13,1.0,1.0,1.0,1.0,12
2070,14,0.75,0.8571428571428571,0.7999999999999999,0.75,16,0.7368421052631579,1.0,0.8484848484848484,0.7142857142857143,19,1.0,0.8571428571428571,0.923076923076923,1.0,12
6687,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
5552,7,0.875,1.0,0.9333333333333333,0.8571428571428571,8,0.875,1.0,0.9333333333333333,0.8571428571428571,8,1.0,1.0,1.0,1.0,7
14954,14,0.9333333333333333,1.0,0.9655172413793104,0.5714285714285714,15,0.9333333333333333,1.0,0.9655172413793104,0.5714285714285714,15,1.0,1.0,1.0,1.0,14
11599,10,0.9090909090909091,1.0,0.9523809523809523,0.7,11,0.9090909090909091,1.0,0.9523809523809523,0.7,11,1.0,1.0,1.0,1.0,10
17014,12,0.9230769230769231,1.0,0.9600000000000001,0.6666666666666666,13,0.9230769230769231,1.0,0.9600000000000001,0.6666666666666666,13,1.0,1.0,1.0,1.0,12
12737,8,0.6666666666666666,1.0,0.8,0.75,12,0.6666666666666666,1.0,0.8,0.75,12,1.0,1.0,1.0,1.0,8
140,15,1.0,1.0,1.0,0.7333333333333333,15,1.0,1.0,1.0,0.7333333333333333,15,1.0,1.0,1.0,1.0,15
4163,14,0.7777777777777778,1.0,0.8750000000000001,0.7857142857142857,18,0.7777777777777778,1.0,0.8750000000000001,0.7857142857142857,18,1.0,1.0,1.0,1.0,14
10562,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,0.5714285714285714,7,1.0,1.0,1.0,1.0,7
13501,9,0.9,1.0,0.9473684210526316,0.5555555555555556,10,0.9,1.0,0.9473684210526316,0.5555555555555556,10,1.0,1.0,1.0,1.0,9
8659,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
1748,13,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,1.0,1.0,1.0,1.0,13
5057,17,0.85,1.0,0.9189189189189189,0.7647058823529411,20,0.8947368421052632,1.0,0.9444444444444444,0.7647058823529411,19,1.0,1.0,1.0,1.0,17
2591,12,0.8,1.0,0.888888888888889,0.6666666666666666,15,0.8,1.0,0.888888888888889,0.6666666666666666,15,1.0,1.0,1.0,1.0,12
4408,7,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,7
6200,12,1.0,1.0,1.0,0.6666666666666666,12,1.0,1.0,1.0,0.6666666666666666,12,1.0,1.0,1.0,1.0,12
7394,18,0.782608695652174,1.0,0.878048780487805,0.9444444444444444,23,0.782608695652174,1.0,0.878048780487805,0.9444444444444444,23,1.0,1.0,1.0,1.0,18
7845,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,1.0,13
13060,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
17052,11,0.8461538461538461,1.0,0.9166666666666666,0.6363636363636364,13,0.8461538461538461,1.0,0.9166666666666666,0.6363636363636364,13,1.0,1.0,1.0,1.0,11
2543,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
11668,17,1.0,1.0,1.0,0.6470588235294118,17,1.0,1.0,1.0,0.6470588235294118,17,1.0,1.0,1.0,1.0,17
8679,19,0.95,1.0,0.9743589743589743,0.7894736842105263,20,0.95,1.0,0.9743589743589743,0.7894736842105263,20,1.0,1.0,1.0,1.0,19
14680,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,0.6923076923076923,13,1.0,1.0,1.0,1.0,13
12642,8,1.0,1.0,1.0,0.875,8,1.0,1.0,1.0,0.875,8,1.0,1.0,1.0,1.0,8
16664,12,0.8571428571428571,1.0,0.923076923076923,0.5833333333333334,14,0.8571428571428571,1.0,0.923076923076923,0.5833333333333334,14,1.0,1.0,1.0,1.0,12
14843,7,0.875,1.0,0.9333333333333333,0.5714285714285714,8,0.875,1.0,0.9333333333333333,0.5714285714285714,8,1.0,1.0,1.0,1.0,7
3828,14,0.875,1.0,0.9333333333333333,0.8571428571428571,16,0.875,1.0,0.9333333333333333,0.8571428571428571,16,1.0,1.0,1.0,1.0,14
7594,12,0.9230769230769231,1.0,0.9600000000000001,0.5833333333333334,13,0.9230769230769231,1.0,0.9600000000000001,0.5833333333333334,13,1.0,1.0,1.0,1.0,12
513,12,0.8,1.0,0.888888888888889,0.75,15,0.8,1.0,0.888888888888889,0.75,15,1.0,1.0,1.0,1.0,12
16922,10,0.9090909090909091,1.0,0.9523809523809523,0.7,11,0.9090909090909091,1.0,0.9523809523809523,0.7,11,1.0,1.0,1.0,1.0,10
3662,10,0.9090909090909091,1.0,0.9523809523809523,0.5,11,0.9090909090909091,1.0,0.9523809523809523,0.5,11,1.0,1.0,1.0,1.0,10
7259,7,0.7777777777777778,1.0,0.8750000000000001,0.5714285714285714,9,0.7777777777777778,1.0,0.8750000000000001,0.5714285714285714,9,1.0,1.0,1.0,1.0,7
6661,15,0.9375,1.0,0.967741935483871,0.8,16,0.9375,1.0,0.967741935483871,0.8,16,1.0,1.0,1.0,1.0,15
16744,18,0.75,1.0,0.8571428571428571,0.7777777777777778,24,0.75,1.0,0.8571428571428571,0.7777777777777778,24,1.0,1.0,1.0,1.0,18
5951,12,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,14,0.8571428571428571,1.0,0.923076923076923,0.8333333333333334,14,1.0,1.0,1.0,1.0,12
10814,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,0.75,8,1.0,1.0,1.0,1.0,8
11009,9,0.75,1.0,0.8571428571428571,0.7777777777777778,12,0.75,1.0,0.8571428571428571,0.7777777777777778,12,1.0,1.0,1.0,1.0,9
11655,7,0.875,1.0,0.9333333333333333,0.8571428571428571,8,0.875,1.0,0.9333333333333333,0.8571428571428571,8,1.0,1.0,1.0,1.0,7
14644,13,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,0.9285714285714286,1.0,0.962962962962963,0.6153846153846154,14,1.0,1.0,1.0,1.0,13
13826,15,0.75,1.0,0.8571428571428571,0.8666666666666667,20,0.75,1.0,0.8571428571428571,0.8666666666666667,20,1.0,1.0,1.0,1.0,15
11921,8,0.7272727272727273,1.0,0.8421052631578948,0.625,11,0.7272727272727273,1.0,0.8421052631578948,0.625,11,1.0,1.0,1.0,1.0,8
4045,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,0.7142857142857143,7,1.0,1.0,1.0,1.0,7
10775,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,0.5555555555555556,9,1.0,1.0,1.0,1.0,9
6491,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,1.0,11
7197,13,0.9285714285714286,1.0,0.962962962962963,0.5384615384615384,14,0.9285714285714286,1.0,0.962962962962963,0.5384615384615384,14,1.0,1.0,1.0,1.0,13
11271,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
8354,10,0.9090909090909091,1.0,0.9523809523809523,0.6,11,0.9090909090909091,1.0,0.9523809523809523,0.6,11,1.0,1.0,1.0,1.0,10
1871,9,0.8181818181818182,1.0,0.9,0.6666666666666666,11,0.8181818181818182,1.0,0.9,0.6666666666666666,11,1.0,1.0,1.0,1.0,9
13883,11,0.9166666666666666,1.0,0.9565217391304348,0.8181818181818182,12,0.9166666666666666,1.0,0.9565217391304348,0.8181818181818182,12,1.0,1.0,1.0,1.0,11
1670,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
2189,8,0.8888888888888888,1.0,0.9411764705882353,0.75,9,0.8888888888888888,1.0,0.9411764705882353,0.75,9,1.0,1.0,1.0,1.0,8
16113,6,1.0,1.0,1.0,0.6666666666666666,6,1.0,1.0,1.0,0.6666666666666666,6,1.0,1.0,1.0,1.0,6
7481,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
8484,6,0.8571428571428571,1.0,0.923076923076923,0.5,7,0.8571428571428571,1.0,0.923076923076923,0.5,7,1.0,1.0,1.0,1.0,6
4939,8,0.8888888888888888,1.0,0.9411764705882353,0.75,9,0.8888888888888888,1.0,0.9411764705882353,0.75,9,1.0,1.0,1.0,1.0,8
16554,13,0.7647058823529411,1.0,0.8666666666666666,0.6923076923076923,17,0.7647058823529411,1.0,0.8666666666666666,0.6923076923076923,17,1.0,0.9230769230769231,0.9600000000000001,1.0,12
2118,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,1.0,10
10248,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,0.6666666666666666,9,1.0,1.0,1.0,1.0,9
16428,10,1.0,1.0,1.0,1.0,10,1.0,1.0,1.0,1.0,10,1.0,1.0,1.0,1.0,10
2277,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,0.5454545454545454,11,1.0,1.0,1.0,1.0,11
11006,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
1216,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8,11,0.7857142857142857,1.0,0.88,0.7272727272727273,14,1.0,0.9090909090909091,0.9523809523809523,1.0,10
1213,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,0.5833333333333334,12,1.0,1.0,1.0,1.0,12
15024,10,0.7692307692307693,1.0,0.8695652173913044,0.7,13,0.7692307692307693,1.0,0.8695652173913044,0.7,13,1.0,1.0,1.0,1.0,10
15724,11,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,1.0,1.0,1.0,1.0,11
7147,16,1.0,1.0,1.0,0.6875,16,1.0,1.0,1.0,0.6875,16,1.0,1.0,1.0,1.0,16
6855,14,0.875,1.0,0.9333333333333333,0.5714285714285714,16,0.875,1.0,0.9333333333333333,0.5714285714285714,16,1.0,1.0,1.0,1.0,14
13952,11,0.6875,1.0,0.8148148148148148,0.7272727272727273,16,0.6875,1.0,0.8148148148148148,0.7272727272727273,16,1.0,1.0,1.0,1.0,11
7787,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
8563,15,0.7894736842105263,1.0,0.8823529411764706,0.8666666666666667,19,0.7894736842105263,1.0,0.8823529411764706,0.8666666666666667,19,1.0,1.0,1.0,1.0,15
17076,13,0.8666666666666667,1.0,0.9285714285714286,0.7692307692307693,15,0.8666666666666667,1.0,0.9285714285714286,0.7692307692307693,15,1.0,1.0,1.0,1.0,13
6154,10,1.0,1.0,1.0,0.8,10,1.0,1.0,1.0,0.8,10,1.0,1.0,1.0,1.0,10
8664,12,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8181818181818182,14,0.75,1.0,0.8571428571428571,0.75,16,1.0,0.9166666666666666,0.9565217391304348,1.0,11
14537,11,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,0.8461538461538461,1.0,0.9166666666666666,0.7272727272727273,13,1.0,1.0,1.0,1.0,11
15379,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
12677,15,1.0,1.0,1.0,0.9333333333333333,15,1.0,1.0,1.0,0.9333333333333333,15,1.0,1.0,1.0,1.0,15
11799,7,0.875,1.0,0.9333333333333333,0.7142857142857143,8,0.875,1.0,0.9333333333333333,0.7142857142857143,8,1.0,1.0,1.0,1.0,7
13685,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
7696,16,1.0,1.0,1.0,0.875,16,1.0,1.0,1.0,0.875,16,1.0,1.0,1.0,1.0,16
3258,9,0.6428571428571429,1.0,0.782608695652174,0.6666666666666666,14,0.6428571428571429,1.0,0.782608695652174,0.6666666666666666,14,1.0,1.0,1.0,1.0,9
355,10,1.0,1.0,1.0,1.0,10,1.0,1.0,1.0,1.0,10,1.0,1.0,1.0,1.0,10
14747,8,0.8888888888888888,1.0,0.9411764705882353,0.75,9,0.8888888888888888,1.0,0.9411764705882353,0.75,9,1.0,1.0,1.0,1.0,8
10509,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,0.9090909090909091,0.9523809523809523,1.0,10
13516,10,0.7142857142857143,1.0,0.8333333333333333,0.7,14,0.7142857142857143,1.0,0.8333333333333333,0.7,14,1.0,1.0,1.0,1.0,10
9978,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,0.5384615384615384,13,1.0,1.0,1.0,1.0,13
4851,10,0.8333333333333334,1.0,0.9090909090909091,0.6,12,0.8333333333333334,1.0,0.9090909090909091,0.6,12,1.0,1.0,1.0,1.0,10
15948,11,0.7857142857142857,1.0,0.88,0.6363636363636364,14,0.7333333333333333,1.0,0.846153846153846,0.6363636363636364,15,1.0,1.0,1.0,1.0,11
12057,8,0.6666666666666666,1.0,0.8,0.75,12,0.6666666666666666,1.0,0.8,0.75,12,1.0,1.0,1.0,1.0,8
1668,11,0.7333333333333333,1.0,0.846153846153846,0.7272727272727273,15,0.7333333333333333,1.0,0.846153846153846,0.7272727272727273,15,1.0,1.0,1.0,1.0,11
12477,7,1.0,1.0,1.0,0.8571428571428571,7,1.0,1.0,1.0,0.8571428571428571,7,1.0,1.0,1.0,1.0,7
14528,9,0.9,1.0,0.9473684210526316,0.7777777777777778,10,0.9,1.0,0.9473684210526316,0.7777777777777778,10,1.0,1.0,1.0,1.0,9
9255,18,0.8181818181818182,1.0,0.9,0.7777777777777778,22,0.8181818181818182,1.0,0.9,0.7777777777777778,22,1.0,1.0,1.0,1.0,18
1318,12,0.8571428571428571,1.0,0.923076923076923,0.5,14,0.8571428571428571,1.0,0.923076923076923,0.5,14,1.0,1.0,1.0,1.0,12
15683,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
4218,10,1.0,1.0,1.0,0.5,10,1.0,1.0,1.0,0.5,10,1.0,1.0,1.0,1.0,10
16240,15,0.7894736842105263,1.0,0.8823529411764706,0.8,19,0.7894736842105263,1.0,0.8823529411764706,0.8,19,1.0,1.0,1.0,1.0,15
15368,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
986,17,0.85,1.0,0.9189189189189189,0.7647058823529411,20,0.85,1.0,0.9189189189189189,0.7647058823529411,20,1.0,1.0,1.0,1.0,17
15983,12,0.75,1.0,0.8571428571428571,0.6666666666666666,16,0.75,1.0,0.8571428571428571,0.6666666666666666,16,1.0,1.0,1.0,1.0,12
13204,8,0.7272727272727273,1.0,0.8421052631578948,0.75,11,0.7272727272727273,1.0,0.8421052631578948,0.75,11,1.0,1.0,1.0,1.0,8
10922,11,1.0,1.0,1.0,0.8181818181818182,11,1.0,1.0,1.0,0.8181818181818182,11,1.0,1.0,1.0,1.0,11
13126,9,1.0,1.0,1.0,0.4444444444444444,9,1.0,1.0,1.0,0.4444444444444444,9,1.0,1.0,1.0,1.0,9
11952,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,0.7272727272727273,11,1.0,1.0,1.0,1.0,11
4468,10,1.0,1.0,1.0,0.8,10,1.0,1.0,1.0,0.8,10,1.0,1.0,1.0,1.0,10
14197,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
1923,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
1661,12,0.8,1.0,0.888888888888889,0.6666666666666666,15,0.8,1.0,0.888888888888889,0.6666666666666666,15,1.0,1.0,1.0,1.0,12
3016,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
3045,11,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,0.9166666666666666,1.0,0.9565217391304348,0.6363636363636364,12,1.0,0.9090909090909091,0.9523809523809523,1.0,10
1646,14,0.9333333333333333,1.0,0.9655172413793104,0.8571428571428571,15,0.9333333333333333,1.0,0.9655172413793104,0.8571428571428571,15,1.0,1.0,1.0,1.0,14
3615,12,1.0,1.0,1.0,0.8333333333333334,12,1.0,1.0,1.0,0.8333333333333334,12,1.0,1.0,1.0,1.0,12
7145,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,0.7,10,1.0,1.0,1.0,1.0,10
2928,20,0.9523809523809523,1.0,0.975609756097561,0.85,21,0.9523809523809523,1.0,0.975609756097561,0.85,21,1.0,1.0,1.0,1.0,20
11696,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,0.625,8,1.0,1.0,1.0,1.0,8
16738,13,0.7647058823529411,1.0,0.8666666666666666,0.5384615384615384,17,0.7647058823529411,1.0,0.8666666666666666,0.5384615384615384,17,1.0,1.0,1.0,1.0,13
6946,12,0.9230769230769231,1.0,0.9600000000000001,0.75,13,0.9230769230769231,1.0,0.9600000000000001,0.75,13,1.0,1.0,1.0,1.0,12
12832,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
6853,8,1.0,1.0,1.0,0.875,8,1.0,1.0,1.0,0.875,8,1.0,1.0,1.0,1.0,8
2563,14,0.7,1.0,0.8235294117647058,0.7857142857142857,20,0.7,1.0,0.8235294117647058,0.7857142857142857,20,1.0,1.0,1.0,1.0,14
5706,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,0.6,10,1.0,1.0,1.0,1.0,10
7350,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,0.6363636363636364,11,1.0,1.0,1.0,1.0,11
1477,16,0.9411764705882353,1.0,0.9696969696969697,0.6875,17,0.9411764705882353,1.0,0.9696969696969697,0.6875,17,1.0,1.0,1.0,1.0,16
7546,13,1.0,1.0,1.0,0.6153846153846154,13,1.0,1.0,1.0,0.6153846153846154,13,1.0,1.0,1.0,1.0,13
10695,9,0.9,1.0,0.9473684210526316,0.6666666666666666,10,0.9,1.0,0.9473684210526316,0.6666666666666666,10,1.0,1.0,1.0,1.0,9
5237,10,0.9090909090909091,1.0,0.9523809523809523,0.5,11,0.9090909090909091,1.0,0.9523809523809523,0.5,11,1.0,1.0,1.0,1.0,10
14368,14,0.8235294117647058,1.0,0.9032258064516129,0.7857142857142857,17,0.8235294117647058,1.0,0.9032258064516129,0.7857142857142857,17,1.0,1.0,1.0,1.0,14
